0.6857143,0.7586207,0.028985508,0.0
0.6571429,0.41379312,0.014492754,0.0
0.5857143,0.4275862,0.02173913,0.0
0.6142857,0.3448276,0.026570048,0.0
0.9,0.97931033,0.033816423,1.0
0.64285713,0.46896553,0.026570048,0.0
0.8,0.45517242,0.04347826,1.0
0.54285717,0.55172414,0.028985508,0.0
0.64285713,0.55172414,0.02173913,0.0
0.6571429,0.4827586,0.016908212,0.0
0.9714286,0.82758623,0.04347826,1.0
0.94285715,0.79310346,0.033816423,1.0
0.7714286,0.8965517,0.041062802,1.0
0.5714286,0.62068963,0.028985508,0.0
0.7,0.7586207,0.024154589,1.0
0.82857144,0.8827586,0.033816423,1.0
0.54285717,0.41379312,0.004830918,0.0
0.78571427,0.6551724,0.024154589,1.0
0.5714286,0.4,0.028985508,0.0
0.78571427,0.13793103,0.041062802,1.0
0.5857143,0.41379312,0.024154589,0.0
0.6142857,0.46896553,0.026570048,0.0
0.7714286,0.8,0.038647342,1.0
0.85714287,0.62068963,0.038647342,1.0
0.6142857,0.41379312,0.019323671,0.0
0.5714286,0.62068963,0.024154589,0.0
0.6,0.4827586,0.019323671,0.0
0.67142856,0.4413793,0.019323671,0.0
0.6571429,0.5586207,0.033816423,1.0
0.78571427,0.7586207,0.028985508,1.0
0.78571427,0.6896552,0.031400967,0.0
0.75714284,0.55172414,0.024154589,0.0
0.42857143,0.3448276,0.009661836,0.0
0.71428573,0.41379312,0.019323671,0.0
0.85714287,1.0,0.04347826,1.0
1.0,0.8689655,0.04347826,1.0
0.64285713,0.62068963,0.033816423,1.0
0.67142856,0.4827586,0.033816423,1.0
0.42857143,0.3862069,0.009661836,0.0
0.6,0.44827586,0.015942026,0.0
0.78571427,0.7034483,0.03961353,1.0
0.8428571,0.82758623,0.041062802,1.0
0.5,0.3448276,0.014492754,0.0
0.71428573,0.6896552,0.04347826,1.0
0.5285714,0.6896552,0.019323671,0.0
0.71428573,0.9655172,0.033816423,1.0
0.75714284,0.7241379,0.02173913,1.0
0.0,0.0,0.0,1.0
0.7714286,0.6896552,0.041062802,1.0
0.71428573,0.7241379,0.038647342,1.0
0.9285714,0.8689655,0.04057971,1.0
0.8857143,0.6896552,0.038647342,1.0
0.71428573,0.62068963,0.031400967,1.0
0.85714287,0.6551724,0.04347826,1.0
0.64285713,0.41379312,0.019323671,0.0
0.71428573,0.62068963,0.033816423,1.0
0.5,0.40689656,0.009661836,0.0
0.64285713,0.6896552,0.038647342,1.0
0.75714284,0.537931,0.041062802,1.0
0.35714287,0.1724138,1.0,0.0
0.8142857,0.6827586,0.033816423,1.0
0.9,0.7586207,0.038647342,1.0
0.6571429,0.3448276,0.024154589,0.0
0.8142857,0.5724138,0.031400967,1.0
0.6571429,0.4827586,0.028985508,0.0
0.78571427,0.62068963,0.036231883,1.0
0.6,0.43448275,0.028985508,0.0
